video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed,Estrella,,ranking_views,Rlikes,Rdislikes
_9YMpuLDnwo,17.08.12,"42 HOLY GRAIL HACKS THAT WILL SAVE YOU A FORTUNE","5-Minute Crafts",26,2017-12-03T08:30:00.000Z,"5-Minute Crafts"|"DIY"|"Do it yourself"|"crafts"|"trucos"|"trucos de belliza"|"proyectos faciles"|"useful things"|"lifehacks"|"tricks"|"tips"|"DIY projects"|"DIY activities"|"Handcraft"|"Tutorial"|"easy life hacks"|"simple life hacks"|"old into new"|"save money"|"money-saving"|"cheap"|"reuse"|"recycle"|"repurpose"|"fix"|"way"|"ways"|"how to"|"fix a phone"|"phone hacks"|"scratches"|"broken screen"|"toothpaste"|"toothpaste hacks"|"eraze"|"plastic bottles"|"fork"|"kitchen"|"kitchen hacks"|"broken"|"cola"|"colgate"|"plastic bags"|"clean"|"cleaning",26221058,206111,39209,18104,False,False,False,Estrella,,.78,.14
_9YMpuLDnwo,17.09.12,"42 HOLY GRAIL HACKS THAT WILL SAVE YOU A FORTUNE","5-Minute Crafts",26,2017-12-03T08:30:00.000Z,"5-Minute Crafts"|"DIY"|"Do it yourself"|"crafts"|"trucos"|"trucos de belliza"|"proyectos faciles"|"useful things"|"lifehacks"|"tricks"|"tips"|"DIY projects"|"DIY activities"|"Handcraft"|"Tutorial"|"easy life hacks"|"simple life hacks"|"old into new"|"save money"|"money-saving"|"cheap"|"reuse"|"recycle"|"repurpose"|"fix"|"way"|"ways"|"how to"|"fix a phone"|"phone hacks"|"scratches"|"broken screen"|"toothpaste"|"toothpaste hacks"|"eraze"|"plastic bottles"|"fork"|"kitchen"|"kitchen hacks"|"broken"|"cola"|"colgate"|"plastic bags"|"clean"|"cleaning",35696481,260516,48163,21468,False,False,False,Estrella,,.72,.13
w4AImq08j9o,17.11.12,"Why I'm not in YouTube Rewind 2017","PewDiePie",23,2017-12-07T17:18:56.000Z,"pewdiepie"|"youtube"|"rewind"|"2017",11468018,721589,18756,74975,False,False,False,Estrella,,6.29,.16
rRzxEiBLQCA,17.12.12,"TWICE Heart Shaker M/V","jypentertainment",10,2017-12-11T08:59:59.000Z,"TWICE Heart Shaker"|"TWICE 하트셰이커"|"트와이스 Heart Shaker"|"트와이스 하트셰이커"|"Heart Shaker"|"하트셰이커"|"TWICE"|"트와이스"|"Heart Shaker M/V"|"Heart Shaker MV"|"Heart Shaker Music Video"|"Heart Shaker 뮤직비디오"|"Heart Shaker 뮤비"|"하트셰이커 M/V"|"하트셰이커 MV"|"하트셰이커 뮤직비디오"|"하트셰이커 뮤비"|"하트셰이커 Music Video"|"TWICE M/V"|"TWICE MV"|"TWICE Music Video"|"TWICE 뮤직비디오"|"TWICE 뮤비"|"트와이스 M/V"|"트와이스 MV"|"트와이스 Music Video"|"트와이스 뮤직비디오"|"트와이스 뮤비"|"TWICE Merry Happy"|"트와이스 Merry Happy"|"트와이스 메리 해피"|"Merry Happy"|"Merry & Happy"|"메리해피",11028219,652331,51048,105470,False,False,False,Estrella,,5.91,.46
w4AImq08j9o,17.12.12,"Why I'm not in YouTube Rewind 2017","PewDiePie",23,2017-12-07T17:18:56.000Z,"pewdiepie"|"youtube"|"rewind"|"2017",13241801,793331,21961,80579,False,False,False,Estrella,,5.99,.16
GmHrjFIWl6U,17.12.12,"Maluma - Corazón (Official Video) ft. Nego do Borel","MalumaVEVO",10,2017-12-08T11:00:01.000Z,"Maluma ft. Nego do Borel"|"Maluma ft. Nego do Borel Music"|"Maluma ft. Nego do Borel Official Video"|"Maluma ft. Nego do Borel Video"|"Maluma ft. Nego do Borel Video Oficial"|"Corazón Official Video"|"Corazon Official Video"|"Corazón Single"|"Corazon Single"|"Maluma ft. Nego do Borel New Single"|"Maluma ft. Nego do Borel Single"|"Maluma ft. Nego do Borel Song"|"Corazón new song"|"Corazón nueva canción"|"Maluma ft. Nego do Borel nuevo sencillo"|"Maluma"|"ft.",13101989,475596,22787,26930,False,False,False,Estrella,,3.62,.17
rRzxEiBLQCA,17.13.12,"TWICE Heart Shaker M/V","jypentertainment",10,2017-12-11T08:59:59.000Z,"TWICE Heart Shaker"|"TWICE 하트셰이커"|"트와이스 Heart Shaker"|"트와이스 하트셰이커"|"Heart Shaker"|"하트셰이커"|"TWICE"|"트와이스"|"Heart Shaker M/V"|"Heart Shaker MV"|"Heart Shaker Music Video"|"Heart Shaker 뮤직비디오"|"Heart Shaker 뮤비"|"하트셰이커 M/V"|"하트셰이커 MV"|"하트셰이커 뮤직비디오"|"하트셰이커 뮤비"|"하트셰이커 Music Video"|"TWICE M/V"|"TWICE MV"|"TWICE Music Video"|"TWICE 뮤직비디오"|"TWICE 뮤비"|"트와이스 M/V"|"트와이스 MV"|"트와이스 Music Video"|"트와이스 뮤직비디오"|"트와이스 뮤비"|"TWICE Merry Happy"|"트와이스 Merry Happy"|"트와이스 메리 해피"|"Merry Happy"|"Merry & Happy"|"메리해피",18195959,754793,65327,127305,False,False,False,Estrella,,4.14,.35
w4AImq08j9o,17.13.12,"Why I'm not in YouTube Rewind 2017","PewDiePie",23,2017-12-07T17:18:56.000Z,"pewdiepie"|"youtube"|"rewind"|"2017",14228882,831516,23777,83116,False,False,False,Estrella,,5.84,.16
rRzxEiBLQCA,17.14.12,"TWICE Heart Shaker M/V","jypentertainment",10,2017-12-11T08:59:59.000Z,"TWICE Heart Shaker"|"TWICE 하트셰이커"|"트와이스 Heart Shaker"|"트와이스 하트셰이커"|"Heart Shaker"|"하트셰이커"|"TWICE"|"트와이스"|"Heart Shaker M/V"|"Heart Shaker MV"|"Heart Shaker Music Video"|"Heart Shaker 뮤직비디오"|"Heart Shaker 뮤비"|"하트셰이커 M/V"|"하트셰이커 MV"|"하트셰이커 뮤직비디오"|"하트셰이커 뮤비"|"하트셰이커 Music Video"|"TWICE M/V"|"TWICE MV"|"TWICE Music Video"|"TWICE 뮤직비디오"|"TWICE 뮤비"|"트와이스 M/V"|"트와이스 MV"|"트와이스 Music Video"|"트와이스 뮤직비디오"|"트와이스 뮤비"|"TWICE Merry Happy"|"트와이스 Merry Happy"|"트와이스 메리 해피"|"Merry Happy"|"Merry & Happy"|"메리해피",23584659,806413,72399,139142,False,False,False,Estrella,,3.41,.30
rRzxEiBLQCA,17.15.12,"TWICE Heart Shaker M/V","jypentertainment",10,2017-12-11T08:59:59.000Z,"TWICE Heart Shaker"|"TWICE 하트셰이커"|"트와이스 Heart Shaker"|"트와이스 하트셰이커"|"Heart Shaker"|"하트셰이커"|"TWICE"|"트와이스"|"Heart Shaker M/V"|"Heart Shaker MV"|"Heart Shaker Music Video"|"Heart Shaker 뮤직비디오"|"Heart Shaker 뮤비"|"하트셰이커 M/V"|"하트셰이커 MV"|"하트셰이커 뮤직비디오"|"하트셰이커 뮤비"|"하트셰이커 Music Video"|"TWICE M/V"|"TWICE MV"|"TWICE Music Video"|"TWICE 뮤직비디오"|"TWICE 뮤비"|"트와이스 M/V"|"트와이스 MV"|"트와이스 Music Video"|"트와이스 뮤직비디오"|"트와이스 뮤비"|"TWICE Merry Happy"|"트와이스 Merry Happy"|"트와이스 메리 해피"|"Merry Happy"|"Merry & Happy"|"메리해피",28475675,850681,78138,137057,False,False,False,Estrella,,2.98,.27
rRzxEiBLQCA,17.16.12,"TWICE Heart Shaker M/V","jypentertainment",10,2017-12-11T08:59:59.000Z,"TWICE Heart Shaker"|"TWICE 하트셰이커"|"트와이스 Heart Shaker"|"트와이스 하트셰이커"|"Heart Shaker"|"하트셰이커"|"TWICE"|"트와이스"|"Heart Shaker M/V"|"Heart Shaker MV"|"Heart Shaker Music Video"|"Heart Shaker 뮤직비디오"|"Heart Shaker 뮤비"|"하트셰이커 M/V"|"하트셰이커 MV"|"하트셰이커 뮤직비디오"|"하트셰이커 뮤비"|"하트셰이커 Music Video"|"TWICE M/V"|"TWICE MV"|"TWICE Music Video"|"TWICE 뮤직비디오"|"TWICE 뮤비"|"트와이스 M/V"|"트와이스 MV"|"트와이스 Music Video"|"트와이스 뮤직비디오"|"트와이스 뮤비"|"TWICE Merry Happy"|"트와이스 Merry Happy"|"트와이스 메리 해피"|"Merry Happy"|"Merry & Happy"|"메리해피",33896316,899123,84384,147922,False,False,False,Estrella,,2.65,.24
wzKL-bQKcgA,17.18.12,"Anitta & J Balvin - Downtown (Official Lyric Video) ft. Lele Pons & Juanpa Zurita","Lele Pons",23,2017-12-14T18:30:08.000Z,"anitta j balvin downtown official lyric video ft lele pons juanpa zurita"|"anitta"|"balvin"|"downtown"|"official"|"lyric"|"video"|"ft"|"lele"|"pons"|"juanpa"|"zurita"|"whose dog is it"|"latino hunger games"|"keeping up with the gonzalezs pt 3"|"Anitta & J Balvin - Downtown (Official Lyric Video) ft. Lele Pons & Juanpa Zurita"|"lelepons"|"hannahstocking"|"rudymancuso"|"inanna"|"anwar"|"sarkis"|"shots"|"shotsstudios"|"alesso"|"brazil",11375606,692950,21286,37240,False,False,False,Estrella,,6.09,.18
X8sSXU-J8fI,17.22.12,"Ozuna - La Modelo Ft Cardi B ( Video Oficial )","Ozuna",10,2017-12-19T19:00:31.000Z,"Ozuna"|"Reggaeton"|"Odisea"|"Odisea The Album"|"La Modelo"|"Cardi B"|"Video Oficial"|"Music Video"|"Latin Music",12311891,415014,17503,23442,False,False,False,Estrella,,3.37,.14
X8sSXU-J8fI,17.23.12,"Ozuna - La Modelo Ft Cardi B ( Video Oficial )","Ozuna",10,2017-12-19T19:00:31.000Z,"Ozuna"|"Reggaeton"|"Odisea"|"Odisea The Album"|"La Modelo"|"Cardi B"|"Video Oficial"|"Music Video"|"Latin Music",16207530,479977,21696,24832,False,False,False,Estrella,,2.96,.13
X8sSXU-J8fI,17.24.12,"Ozuna - La Modelo Ft Cardi B ( Video Oficial )","Ozuna",10,2017-12-19T19:00:31.000Z,"Ozuna"|"Reggaeton"|"Odisea"|"Odisea The Album"|"La Modelo"|"Cardi B"|"Video Oficial"|"Music Video"|"Latin Music",19806182,528453,25539,26557,False,False,False,Estrella,,2.66,.12
X8sSXU-J8fI,17.25.12,"Ozuna - La Modelo Ft Cardi B ( Video Oficial )","Ozuna",10,2017-12-19T19:00:31.000Z,"Ozuna"|"Reggaeton"|"Odisea"|"Odisea The Album"|"La Modelo"|"Cardi B"|"Video Oficial"|"Music Video"|"Latin Music",23232299,560449,28201,27607,False,False,False,Estrella,,2.41,.12
ryr75N0nki0,17.29.12,"Eminem - Walk On Water (Official Video) ft. Beyoncé","EminemVEVO",10,2017-12-24T03:30:08.000Z,"Eminem"|"Walk"|"On"|"Water"|"Aftermath"|"Shady"|"Interscope"|"Rap"|"Eminem Walk On Water"|"Walk on Water video"|"Walk on Water official"|"Eminem videos"|"Beyonce videos"|"Eminem Beyoncé"|"Beyoncé Walk On Water"|"Eminem featuring Beyoncé"|"Eminem 2017"|"New Eminem"|"New Beyoncé"|"Beyoncé 2017"|"New Eminem 2017"|"Revival 2017"|"Eminem Revival"|"Eminem single"|"Eminem single 2017"|"Eminem Songs"|"Eminem album"|"Eminem all songs",10681470,584192,29287,56301,False,False,False,Estrella,,5.46,.27
LsoLEjrDogU,18.05.01,"Bruno Mars - Finesse (Remix) [Feat. Cardi B] [Official Video]","Bruno Mars",10,2018-01-04T04:49:43.000Z,"Bruno Mars"|"Finesse"|"Cardi B"|"Finesse Remix"|"Bruno"|"Mars"|"Cardi"|"official video"|"Pop"|"Hip hop"|"R&B"|"Atlantic Records"|"Atlantic"|"In Living Color",12882641,925676,24981,70909,False,False,False,Estrella,,7.18,.19
LsoLEjrDogU,18.06.01,"Bruno Mars - Finesse (Remix) [Feat. Cardi B] [Official Video]","Bruno Mars",10,2018-01-04T04:49:43.000Z,"Bruno Mars"|"Finesse"|"Cardi B"|"Finesse Remix"|"Bruno"|"Mars"|"Cardi"|"official video"|"Pop"|"Hip hop"|"R&B"|"Atlantic Records"|"Atlantic"|"In Living Color",23983717,1326435,40736,98170,False,False,False,Estrella,,5.53,.16
LsoLEjrDogU,18.07.01,"Bruno Mars - Finesse (Remix) [Feat. Cardi B] [Official Video]","Bruno Mars",10,2018-01-04T04:49:43.000Z,"Bruno Mars"|"Finesse"|"Cardi B"|"Finesse Remix"|"Bruno"|"Mars"|"Cardi"|"official video"|"Pop"|"Hip hop"|"R&B"|"Atlantic Records"|"Atlantic"|"In Living Color",31680160,1510625,49497,109420,False,False,False,Estrella,,4.76,.15
LsoLEjrDogU,18.08.01,"Bruno Mars - Finesse (Remix) [Feat. Cardi B] [Official Video]","Bruno Mars",10,2018-01-04T04:49:43.000Z,"Bruno Mars"|"Finesse"|"Cardi B"|"Finesse Remix"|"Bruno"|"Mars"|"Cardi"|"official video"|"Pop"|"Hip hop"|"R&B"|"Atlantic Records"|"Atlantic"|"In Living Color",37728802,1629947,56305,116255,False,False,False,Estrella,,4.32,.14
gA-NDZb29I4,18.08.01,"Justin Timberlake - Filthy (Official Video)","justintimberlakeVEVO",10,2018-01-05T05:00:01.000Z,"Filthy"|"Justin Timberlake"|"Pop"|"RCA Records Label",12405277,225071,49516,26663,False,False,False,Estrella,,1.81,.39
gA-NDZb29I4,18.09.01,"Justin Timberlake - Filthy (Official Video)","justintimberlakeVEVO",10,2018-01-05T05:00:01.000Z,"Filthy"|"Justin Timberlake"|"Pop"|"RCA Records Label",14409910,247120,53803,30092,False,False,False,Estrella,,1.71,.37
LsoLEjrDogU,18.09.01,"Bruno Mars - Finesse (Remix) [Feat. Cardi B] [Official Video]","Bruno Mars",10,2018-01-04T04:49:43.000Z,"Bruno Mars"|"Finesse"|"Cardi B"|"Finesse Remix"|"Bruno"|"Mars"|"Cardi"|"official video"|"Pop"|"Hip hop"|"R&B"|"Atlantic Records"|"Atlantic"|"In Living Color",43067983,1717177,61567,123379,False,False,False,Estrella,,3.98,.14
FVRPzwb1Vi4,18.13.01,"Natti Natasha ❌  Bad Bunny - Amantes de Una Noche 👩🏻 🌹🐰  [Official Video]","Pina Records",10,2018-01-11T21:01:26.000Z,"pina records"|"natti natasha"|"bad bunny"|"amantes de una noche"|"amantes"|"de"|"una"|"noche"|"Natti Natasha X Bad Bunny"|"Criminal ft. Ozuna"|"ozuna"|"Enrique Iglesias"|"El Baño"|"👩🏻"|"🐰"|"natti"|"natasha"|"bad"|"bunny"|"official"|"video"|"amantes de una noche official video"|"amantes de una noche video oficial"|"natti natasha x bad bunny"|"natti amantes de una noche"|"bad bunny amantes de una noche"|"natty"|"natty amantes"|"bad amantes"|"bad bunny natti natasha"|"bunny amantes"|"bunny noche"|"bad noche",11991672,412821,36300,24750,False,False,False,Estrella,,3.44,.30
Mgfe5tIwOj0,18.15.01,"Dua Lipa - IDGAF (Official Music Video)","Dua Lipa",10,2018-01-12T12:00:07.000Z,"dua lipa"|"idgaf"|"dl1"|"I don't give a fuck"|"dua idgaf"|"dua lipa official"|"dua new video"|"dua lipa video"|"dua leepa"|"warner bros records"|"warner Bros"|"so i cut you off"|"dua lipa i dont give a fuck"|"Pop"|"Dance"|"2018"|"Debut Album"|"I Don't Give A F"|"Dueling Duas"|"Dueling Lipas"|"Double Dua"|"Double Lipa"|"Dueling Dua Lipas"|"Double Dua Lipas",14352100,914999,22034,44394,False,False,False,Estrella,,6.37,.15
